"sale_id","transaction_date","product_id","customer_id","customer_last_name","customer_first_name","customer_email","customer_address","customer_phone","email_optin","sms_optin"
"S4a2o7","2024-02-29","P316414","7801463","Moreau","Ophélie","ophelie.moreau@sfr.fr","306 Rue Geneviève Anthonioz de Gaulle, 59000 Lille","","true","false"
"Sv2m6q","2024-02-26","P419631","5796104","Millos","Tara","tara.millos@gmail.com","44 Rue de la 1ère Armée Française, 68190 Ensisheim","","false","true"
"S5a2o8","2024-02-24","P101963","1762934","Robert","Alexandre","alexandre.robert@outlook.com","20 Rue du Bac, 75007 Paris","","true","true"
"Sj6x9f","2024-02-17","P745306","5480293","Moreau","Sophie","sophie.moreau@outlook.com","15 Rue du Faubourg Saint-Honoré, 75008 Paris","","true","true"
"S8n5b6","2024-02-03","P754297","7458231","Gauthier","Hugo","hugo.gauthier@free.fr","9 Quai Voltaire, 75007 Paris","","true","true"
"Sp3n1q","2024-02-21","P428639","1534975","Gosselin","Théo","theo.gosselin@sfr.fr","15 Av. de Verdun, 52100 Saint-Dizier","","true","true"
"Sj6x4f","2024-02-13","P530855","5302482","Ornov","Dimitri","dim.ornov@yahoo.fr","11 Av. Edouard VII, 64200 Biarritz","","false","true"
"S6c9a2","2024-02-12","P866513","4754625","Cheval","Margot","margot.cheval@gmail.com","\11 Rue des Fontaines""","76260 Eu\"",,true
Sz3h8c,2024-02-19,P521856,9632804,Bernard,Julien,julien.bernard@yahoo.fr,5 Place Vendôme"," 75001 Paris""","","false","true"
"Sb2h2v","2024-03-17","P893684","9632804","Bernard","Julien","julien.bernard@yahoo.fr","5 Place Vendôme, 75001 Paris","","false","true"
"Sm3q8z","2024-03-01","P996919","1345902","O'Sullivan","Aisling","aisling.osullivan@sfr.fr","31 Rue Mareschal, 52000 Chaumont","","true","true"
"S3h5v1","2024-03-02","P558937","8211165","Malbec","Ginette","ginette.malbec@wanadoo.fr","25 route de la Croisette, 48400 Florac-Trois-Rivières","","true","true"
"Ss3n4q","2024-03-07","P352576","8463255","Petit","Adrien","adrien.petit?outlook.com","3 Rue de l'Église, 80400 Sancourt","","true","true"
"S2h9v5","2024-03-12","P567027","4315860","Simone","Ethopie","ethiopie.simone@free.fr","12 Porte des Princes, 08200 Sedan","","true","false"
"Sj6x2f","2024-03-08","P884594","8075192","Bertrand","Théo","theo.bertrand@yahoo.fr","25 Rue de Rennes, 75006 Paris","","true","false"
"S1v7h1","2024-03-04","P679243","5480293","Moreau","Sophie","sophie.moreau@outlook.com","15 Rue du Faubourg Saint-Honoré, 75008 Paris","","false","false"
"S8n5b4","2024-03-23","P138136","7308462","Roux","Antoine","antoine.roux@sfr.fr","33 Boulevard Haussmann, 75009 Paris","","false","false"
"Sp1n9q","2024-03-16","P772378","7458231","Gauthier","Hugo","hugo.gauthier@free.fr","9 Quai Voltaire, 75007 Paris","","false","false"
"S2zzh2","2024-04-19","P594797","7634025","Denis","Flavie","flavie.denis@outlook.com","2 Bd Solférino, 86000 Poitiers","","false","false"
"So9q3z","2024-04-29","P361466","9157208","Morel","Lucas","lucas.morel@sfr.fr","7 Boulevard Saint-Germain, 75005 Paris","","false","true"
"S7f9o6","2024-04-26","P688133","1762934","Robert","Alexandre","alexandre.robert@outlook.com","20 Rue du Bac, 75007 Paris","","false","true"
"Sa8v1b","2024-04-12","P585807","7458231","Gauthier","Hugo","hugo.gauthier@free.fr","9 Quai Voltaire, 75007 Paris","","false","true"
"Sxc14n","2024-04-17","P811464","3401785","Renaud","Arthur","arthur.renaud@sfr.fr","5 Quai Malaquais, 75006 Paris","","true","true"
"S9bp57","2024-04-25","P709248","6240857","Perrier","Gabriel","gabriel.perrier@outlook.com","19 Rue de Lille, 75007 Paris","","false","true"
"So9q1z","2024-04-09","P923689","2138704","Garcia","Mathis","mathis.garcia@yahoo.fr","30 Rue Mazarine, 75006 Paris","","false","true"
"S9b5h9","2024-04-15","P147025","2593701","David","Émilie","emilie.david@gmail.com","14 Rue de la Pompe, 75116 Paris","","true","false"
"S3drv5","2024-04-28","P482573","3485219","Larson","Nicky","xyz@gmail.com","82 Rue Achille Bege, 34090 Montpellier","","false","true"
"S7k4m1","2024-04-20","P473682","1293212","Bertrand","Quentin","quentin.bertrand@yahoo.fr","38 Av. de l'Arborescente, 85500 Les Herbiers","","false","true"
"Sj9x6f","2024-04-22","P718138","5491328","Rochefort","Sidonie","sidonie.rochefort@gmail.com","12 Rue du Clos Martin, 88160 Ramonchamp","","true","false"
"S7kfm8","2024-04-30","P165805","4081256","Cousin","Raphaël","raphael.cousin@free.fr","6 Rue de Tournon, 75006 Paris","","true","true"
"S4z8v9","2024-05-04","P361466","5317820","Marchand","Louis","louis.marchand@gmail.com","13 Rue Bonaparte, 75006 Paris","","false","true"
"Sw25h7","2024-05-25","P709248","6240857","Perrier","Gabriel","gabriel.perrier@outlook.com","19 Rue de Lille, 75007 Paris","","false","true"
"Sfk4m8","2024-05-30","P165805","4081256","Cousin","Raphaël","raphael.cousin@free.fr","6 Rue de Tournon, 75006 Paris","","true","false"
"S3h5v5","2024-05-28","P482573","3521034","Willy","Arnold","arnold.willy@gmail.com","1 Bd de Bruxelles, 30000 Nîmes","","false","true"
"Sov51z","2024-05-09","P923689","2138704","Garcia","Mathis","mathis.garcia@yahoo.fr","30 Rue Mazarine, 75006 Paris","","false","true"
"Sxv54n","2024-05-17","P811464","3401785","Renaud","Arthur","arthur.renaud@sfr.fr","5 Quai Malaquais, 75006 Paris","","true","true"
"S2bch2","2024-05-19","P594797","1603248","Boucher","Célia","celia.boucher@outlook.com","22 Av. du Président Wilson, 86100 Châtellerault","","false","false"
"S3h5v3","2024-06-08","P727028","1634851","Benoit","Fabien","fabien.benoit@orange.fr","46 Avenue Georges Hennequin, 36130 Déols","","true","false"
"S3j8n9","2024-06-12","P192575","2489137","Dupuis","Jean","jean.dupuis@gmail.com","33 Rue Saint-André des Arts, 75006 Paris","","false","true"
"S7k4m5","2024-06-11","P400352","3657723","Chevalier","Violette","violette.chevalier@orange.fr","55 Rue Ponsardin, 51100 Reims","","false","false"
"Sz5q1m","2024-06-04","P521467","9301526","Mirabeau","Hubert","hubert.m@wanadoo.fr","1 Av. Robert Schuman, 13100 Aix-en-Provence","","true","true"
"Sob67z","2024-06-19","P398136","4583107","Lacroix","Jean","jean.lacroix@gmail.com","17 Rue des Fontaines, 63970 Aydate","","false","true"
"S60ks8","2024-07-18","P266975","5453621","Chastel","Éloïse","eloise.chastel@orange.fr","20 Rue du Portail Boquier, 84000 Avignon","","true","false"
"Sjv25f","2024-07-20","P923689","7352016","Smith","Jack","jack.smith@yahoo.fr","9 Chem. Canto Cigalo, 13210 Saint-Rémy-de-Provence","","true","false"
"S35ov3","2024-07-16","P697023","2489137","Dupuis","Jean","jean.dupuis@orange.fr","33 Rue Saint-André des Arts, 75006 Paris","","false","false"
"Sa8v6b","2024-07-09","P482573","1254688","Boucher","Arnaud","a.boucher@orange.fr","18 Chem. de Saint-Hubert, 34970 Lattes","","true","false"
"S83uc9","2024-07-03","P718138","2489137","Dupuis","Jean","jean.dupuis@gmail.com","33 Rue Saint-André des Arts, 75006 Paris","","true","true"
"S9v5w9","2024-07-03","P615803","2102756","Bertz","Karl","karl.bertz@yahoo.fr","7 Pl. de la Capelle, 12100 Millau","","true","false"
"S4o3z3","2024-08-06","P446912","1264489","Vasseur","Maëlys","m.vasseur@gmail.com","81 Cr du Médoc, 33300 Bordeaux","","false","true"
"S1v7h5","2024-08-25","P875804","2403567","Bigard","Leo","bigleo@yahoo.fr","130 Chem. de la Chartreuse, 46000 Cahors","","true","true"
"S2q7o3","2024-08-10","P866914","3258676","Giraudeau","Thibault","thibault.giraudeau@orange.fr","72 Cr Charlemagne, 69002 Lyon","","true","true"
"Sz7m1r","2024-08-20","P222571","4533470","Delorme","Sacha","sacha.delorme@gmail.com","18 Rue Principale, 36600 Fontguenand","","false","true"
"Sb2h4s","2024-08-12","P129245","3499526","Morel","Gustave","gustave.morel@gmail.com","Av. de la Palmyre, 17570 Les Mathes","","false","true"
"S7k8m4","2024-09-07","P996919","4451217","Morel","Apolline","apolline.morel@gmail.com","18 Rue des Récollets, 71110 Marcigny","","true","true"
"Sp1nq","2024-09-18","P567027","2234377","Besson","Aurélien","aurelien.besson@gmail.com","32 Rue Henri Barbusse, 63000 Clermont-Ferrand","","true","false"
"S2h5n8","2024-09-24","P772578","4970224","Lenoir","Goustan","goustan.lenoir@orange.fr","5 Rue de la Halle, 18000 Bourges","","true","true"
"S1v7h4","2024-10-01","P853921","4630218","Henri","Hugo","hugo.henri@gmail.com","12, rue du Château de, La Fosse, 71490 Saint-Jean-de-Trézy","","false","true"
"Smh73k","2024-10-26","P781468","3400195","Ferreau","Gustave","gustave.ferreau@orange.fr","72 Rue Albert Einstein, 03100 Montluçon","","true","false"
"S8a9o2","2024-10-17","P893684","4301850","Maréchal","Solène","solene.marechal@orange.fr","124 Prte de France, 06500 Menton","","false","true"
"S7k4m8","2024-11-10","P688133","5103496","Hourdin","Jacques","j.hourdin@gmail.com","11 Bd de la Reine, 78000 Versailles","","true","true"
"Sp1n2q","2024-11-21","P259241","7630128","Royer","Faustine","faustine.royer@gmail.com","10 Bd Maréchal Foch, 21200 Beaune","","true","true"
"Soze1z","2024-12-27","P268131","8314022","Lemoine","Wisconsin","wisconsin.lemoine@wanadoo.fr","11 Pl. Christiane Frahier, 78100 Saint-Germain-en-Laye","","true","false"
"Sj6x5f","2024-12-20","P923689","6703314","Finezzi","Karole","karole.finezzi@yahoo.fr","15 Avenue Victor Hugo, 92290 Châtenay-Malabry","","true","false"
"S02fq7","2024-12-29","P932579","3018520","Dubois","Lysiane","lysiane.dubois@orange.fr","121 Rue Maryse Bastié, 69500 Bron","","false","false"
"Sj9x9f","2024-12-07","P745808","3445201","Delacroix","Pierre","pierre.delacroix@yahoo.fr","35 Bd Gambetta, 30220 Aigues-Mortes","","true","true"
"S9h5w9","2024-12-03","P615803","7520314","Dorsenec","Michelle","michelle.dorsenec@yahoo.fr","15 Rue du Commerce, 28480 Thiron-Gardais","","true","false"
"S4t7y4","2024-12-22","P174795","1677462","Bingham","Chuck","chuck.bingham@yahoo.fr","137 Av du Grand Sud, 37170 Chambray-lès-Tours","","false","true"
"S1t6x9","2024-12-28","P925746","9345212","Legouste","Charlie","c.legouste@wanadoo.fr","12 Chem. de la Tremblaye, 91160 Saulx-les-Chartreux","","true","false"
"S97sw8","2024-12-24","P745937","7901543","Perrin","Léandre","leandre.perrin@gmail.com","1 Pl. du Président Kennedy, 49100 Angers","","false","false"
"Sb2h4p","2024-12-27","P204791","2574901","Marchand","Alban","alban.marchand@orange.fr","112 Rue Jacquard, Rn 6, 71000 Mâcon","","false","false"
